学号,语文成绩,数学成绩,英语成绩,综合成绩
78646,47.5,33.4,46.9,69.1
78647,33.4,38.9,38.6,73.0
78648,43.9,47.5,70.6,51.3
78649,49.5,44.7,39.4,38.9
78650,31.0,65.8,36.9,79.5
78651,48.5,47.2,49.3,68.1
78652,57.7,50.0,54.9,71.3
78653,20.1,46.0,49.0,54.9
78654,40.2,46.2,69.7,42.1
78655,88.3,41.9,66.1,53.0
78656,46.9,30.9,75.6,59.8
78657,67.1,22.1,59.8,70.0
78658,49.6,65.6,45.5,66.5
78659,45.1,65.3,64.4,36.1
78660,64.0,51.4,60.2,60.8
78661,68.0,55.7,33.8,53.1
78662,36.6,48.0,26.8,42.6
78663,33.5,59.7,22.1,16.4
78664,29.5,95.1,47.1,52.6
78665,36.8,0.0,60.6,41.6
78666,67.0,52.6,49.1,24.6
78667,50.5,68.9,39.9,52.5
78668,67.8,62.9,65.1,11.4
78669,34.5,67.8,40.7,34.5
78670,35.0,57.3,71.3,33.1
78671,44.1,46.5,51.2,38.4
78672,54.5,46.9,43.9,28.0
78673,47.9,46.3,71.3,58.3
78674,60.5,62.9,62.8,15.8
78675,56.2,35.2,77.0,59.6
78676,57.3,35.4,43.6,42.5
78677,60.3,25.0,64.2,24.2
78678,66.4,33.0,30.3,52.1
78679,13.1,60.5,45.0,26.4
78680,49.8,55.0,58.9,57.0
78681,62.6,35.9,49.2,21.0
78682,87.9,38.6,58.8,48.0
78683,48.5,81.0,45.6,42.3
78684,17.0,50.7,65.4,53.9
78685,71.4,48.5,41.1,37.2
78686,31.7,41.7,66.8,45.0
78687,56.9,34.2,51.0,53.9
78688,58.1,42.4,72.3,50.3
78689,51.9,51.9,60.2,38.6
78690,18.0,55.6,45.2,46.9
78691,44.6,33.0,45.3,45.4
78692,26.5,49.5,54.6,44.4
78693,56.8,45.2,61.0,64.3
78694,36.7,48.3,71.5,29.2
78695,18.1,41.9,39.9,62.1
78696,60.7,37.6,78.2,36.1
78697,31.0,28.7,33.6,19.4
78698,52.0,52.9,22.5,41.9
78699,38.9,35.6,54.1,49.7
78700,63.0,43.9,47.7,54.3
78701,62.4,40.0,59.1,45.9
78702,53.6,66.5,76.1,63.5
78703,48.4,49.5,35.9,49.2
78704,43.4,60.4,48.0,45.0
78705,31.9,54.2,78.9,69.4
78706,41.2,55.5,56.0,41.3
78707,57.2,63.0,33.3,62.2
78708,79.3,35.7,63.2,67.0
78709,58.6,40.2,32.2,43.6
78710,60.7,44.9,42.3,35.3
78711,48.4,70.0,40.6,44.2
78712,57.9,47.1,69.1,69.3
78713,17.8,50.4,65.5,48.7
78714,39.2,68.7,59.9,55.8
78715,60.6,51.5,74.5,55.8
78716,60.8,75.6,35.7,42.4
78717,41.8,40.6,27.9,37.3
78718,30.4,27.6,65.4,33.9
78719,48.9,41.8,14.2,53.2
78720,43.5,52.8,34.3,46.1
78721,64.1,52.9,52.2,61.1
78722,60.5,18.2,65.2,34.6
78723,73.2,47.8,44.1,39.5
78724,66.7,60.7,79.2,25.0
78725,45.9,85.2,28.7,29.0
78726,55.2,25.1,39.2,66.5
78727,80.5,46.7,49.0,53.9
78728,44.0,29.7,49.8,68.4
78729,52.6,47.8,52.1,57.7
78730,49.9,40.1,33.8,63.1
78731,50.2,47.1,65.4,59.9
78732,36.9,64.8,44.1,28.9
78733,69.6,71.7,42.3,69.5
78734,36.2,41.9,25.5,70.6
78735,77.9,62.7,33.9,69.7
78736,74.6,21.0,47.9,32.1
78737,53.8,38.6,45.0,70.6
78738,50.1,29.4,50.3,50.2
78739,38.3,74.5,36.3,42.2
78740,51.1,74.7,30.3,26.8
78741,66.2,39.7,53.8,50.6
78742,39.7,49.2,63.7,37.9
78743,72.0,38.1,54.0,67.1
78744,65.4,57.3,59.5,44.5
78745,48.4,41.2,27.2,11.9
78746,61.9,33.3,78.0,33.2
78747,36.3,37.9,23.2,35.9
78748,48.5,52.4,11.6,58.6
78749,83.3,32.8,63.6,54.6
78750,67.9,61.3,49.8,37.6
78751,57.5,14.3,29.5,32.3
78752,51.0,46.0,61.4,34.6
78753,48.9,53.0,56.3,52.1
78754,49.6,45.1,60.2,31.0
78755,38.4,55.8,44.2,66.2
78756,59.8,68.3,35.3,47.1
78757,65.7,53.4,55.5,75.6
78758,46.2,43.5,74.3,45.4
78759,57.0,52.3,42.9,35.5
78760,39.1,55.9,60.0,50.6
78761,49.0,71.1,44.1,54.8
78762,37.3,54.8,47.4,68.8
78763,46.6,41.1,50.4,46.1
78764,51.8,36.2,53.8,53.5
78765,59.1,23.0,67.4,31.3
78766,40.8,65.5,63.1,40.3
78767,57.1,55.0,29.2,77.2
78768,35.7,46.1,53.6,37.7
78769,54.8,71.0,35.5,63.6
78770,83.2,52.6,54.3,82.5
78771,44.4,63.4,42.6,63.3
78772,30.0,43.5,48.0,40.9
78773,63.4,66.8,71.7,57.0
78774,54.3,40.6,71.5,41.6
78775,56.9,71.3,28.4,31.5
78776,69.1,45.0,75.2,33.7
78777,39.3,100.0,13.1,56.5
78778,39.8,59.9,67.9,80.1
78779,58.2,41.7,46.0,61.3
78780,65.6,25.1,73.0,80.6
78781,53.6,45.0,33.5,30.1
78782,48.9,71.9,66.4,34.8
78783,54.8,54.5,58.7,65.1
78784,61.0,77.7,21.5,47.7
78785,28.3,71.6,44.8,72.0
78786,35.1,71.6,56.3,40.0
78787,48.7,29.7,36.1,59.8
78788,60.4,27.3,81.4,61.7
78789,82.6,60.7,36.7,42.0
78790,48.3,54.9,51.4,36.0
78791,53.7,61.8,45.3,63.6
78792,40.0,14.2,28.8,41.6
78793,59.9,42.4,48.7,39.8
78794,33.5,53.8,65.3,57.6
78795,49.8,53.0,28.3,29.5
78796,35.7,47.4,43.9,36.4
78797,18.3,21.7,29.1,53.8
78798,90.4,54.0,64.5,52.6
78799,62.0,53.2,34.3,33.4
78800,62.1,31.7,47.1,75.0
78801,63.6,62.7,34.9,41.2
78802,71.4,50.7,30.3,60.2
78803,52.4,37.8,38.2,64.5
78804,63.0,71.0,57.3,51.9
78805,42.5,75.0,50.1,38.7
78806,47.4,50.1,60.7,36.3
78807,27.0,41.0,76.1,22.9
78808,53.0,69.7,66.1,34.4
78809,42.1,38.8,50.6,76.5
78810,48.0,63.2,80.6,67.3
78811,62.4,31.1,51.5,51.1
78812,54.5,50.9,37.7,43.3
78813,65.5,38.4,50.8,46.6
78814,41.1,34.5,33.4,54.8
78815,55.7,33.3,60.4,62.4
78816,40.4,34.7,33.8,44.4
78817,47.4,53.3,69.9,57.2
78818,45.4,66.9,70.6,64.3
78819,34.8,65.9,74.9,62.5
78820,43.8,23.8,34.4,20.9
78821,58.7,23.9,71.4,49.5
78822,36.3,40.8,62.7,51.3
78823,40.0,95.9,24.8,17.1
78824,68.7,49.8,68.8,44.6
78825,71.3,42.9,56.2,35.1
78826,62.5,78.9,37.1,36.2
78827,75.6,67.6,36.1,41.7
78828,70.5,58.1,40.7,61.4
78829,48.7,71.7,39.4,44.9
78830,79.8,60.0,90.3,65.7
78831,73.4,53.1,44.3,53.4
78832,48.9,55.2,75.8,34.3
78833,53.8,51.6,0.0,34.5
78834,40.1,51.6,37.0,51.1
78835,48.6,57.2,34.9,54.9
78836,26.7,32.1,41.1,50.6
78837,41.2,57.0,68.2,76.3
78838,61.9,32.2,32.3,54.1
78839,34.6,47.8,52.0,45.8
78840,45.3,31.2,66.7,55.2
78841,58.4,78.8,40.5,58.7
78842,45.7,52.6,50.7,73.6
78843,67.3,63.3,72.3,73.9
78844,68.0,63.9,53.4,28.0
78845,40.7,61.1,5.4,59.1
78846,43.4,79.3,33.2,29.5
78847,50.7,55.0,56.7,48.4
78848,40.0,59.4,23.3,64.6
78849,74.5,56.5,76.7,54.8
78850,43.8,53.8,67.0,70.5
78851,63.7,48.4,43.8,41.6
78852,27.5,37.7,40.0,51.1
78853,38.4,32.2,43.2,56.6
78854,33.7,55.5,39.8,36.6
78855,31.3,37.4,64.3,64.3
78856,42.3,57.8,25.5,55.6
78857,55.5,76.2,54.3,61.1
78858,73.0,41.7,55.0,47.7
78859,47.0,31.9,35.8,56.4
78860,51.2,44.6,38.3,74.3
78861,55.1,55.6,18.9,65.0
78862,39.1,59.3,57.1,65.5
78863,49.6,38.2,18.9,49.7
78864,81.3,41.8,8.0,37.4
78865,55.8,37.1,67.1,48.3
78866,81.3,72.7,42.1,35.4
78867,50.4,27.9,40.2,46.3
78868,40.7,57.2,51.6,25.6
78869,65.7,43.5,38.0,51.7
78870,69.0,56.2,56.1,87.6
78871,42.6,42.2,62.5,56.8
78872,55.5,30.3,65.9,41.6
78873,49.0,57.9,67.5,29.1
78874,29.3,42.4,63.8,73.9
78875,30.2,59.7,52.3,51.9
78876,46.9,56.0,57.5,33.8
78877,67.3,82.0,52.9,45.9
78878,62.8,11.3,37.1,37.2
78879,36.3,52.6,45.0,61.3
78880,33.2,66.9,56.3,78.1
78881,36.9,79.5,45.2,46.7
78882,35.6,38.2,52.7,41.5
78883,36.8,33.4,43.5,50.4
78884,19.6,20.6,48.4,49.6
78885,13.4,32.2,39.7,74.6
78886,11.6,58.3,70.5,45.7
78887,26.7,75.6,74.0,41.8
78888,67.5,64.1,36.9,41.8
78889,100.0,81.4,59.0,51.6
78890,80.3,70.8,35.8,39.0
78891,53.7,19.5,34.3,53.1
78892,38.4,44.8,36.4,56.6
78893,43.5,47.7,78.7,48.3
78894,52.1,63.3,48.9,80.6
78895,81.0,39.2,50.5,36.1
78896,35.1,37.0,27.4,32.4
78897,50.0,42.8,83.5,67.3
78898,51.5,52.7,28.3,44.4
78899,48.7,52.4,58.1,14.3
78900,19.9,37.6,66.8,51.4
78901,45.9,49.1,81.7,68.3
78902,29.7,40.5,61.9,67.4
78903,84.3,59.0,63.0,41.9
78904,58.6,22.9,44.4,32.4
78905,66.7,42.1,42.8,44.7
78906,36.7,61.8,66.3,55.2
78907,43.3,38.3,32.8,29.8
78908,80.6,57.9,26.1,59.9
78909,65.4,67.8,70.4,55.0
78910,56.3,63.1,45.1,57.6
78911,70.2,62.1,41.0,34.0
78912,79.4,43.1,40.3,51.1
78913,72.8,44.8,52.7,53.0
78914,65.7,57.7,65.3,34.0
78915,67.2,32.3,43.1,41.3
78916,45.1,40.0,56.1,52.2
78917,52.9,48.8,32.8,59.9
78918,60.2,48.0,50.9,43.6
78919,54.8,67.6,86.0,69.7
78920,57.5,59.9,33.1,55.0
78921,47.9,49.9,37.8,64.5
78922,9.0,59.0,59.5,31.4
78923,60.1,41.2,37.3,36.1
78924,51.6,40.2,59.1,42.6
78925,51.9,41.4,60.3,68.3
78926,83.0,51.4,80.3,57.9
78927,55.4,36.0,48.5,48.0
78928,37.9,35.5,54.3,48.3
78929,60.3,41.9,40.6,39.4
78930,51.3,84.4,41.0,68.8
78931,66.7,27.4,64.6,54.4
78932,41.0,70.6,31.4,65.3
78933,37.8,54.9,23.2,53.0
78934,41.9,54.6,55.7,64.5
78935,24.1,54.8,54.0,59.6
78936,43.4,52.1,43.7,35.0
78937,73.8,46.1,36.2,46.6
78938,39.1,40.9,48.5,37.3
78939,29.6,32.3,43.3,38.6
78940,42.1,41.3,45.1,33.4
78941,53.3,51.9,53.3,41.6
78942,38.8,57.0,44.0,41.4
78943,51.1,26.8,66.6,85.4
78944,53.8,49.5,50.9,38.2
78945,50.0,67.8,33.7,46.1
78946,48.7,49.2,68.8,17.6
78947,76.5,55.0,56.0,45.5
78948,52.6,52.8,70.6,70.1
78949,38.1,54.2,64.9,48.8
78950,61.3,59.1,37.3,35.0
78951,49.1,35.2,11.7,35.8
78952,51.1,52.2,50.9,38.0
78953,65.2,40.7,52.2,49.3
78954,70.1,38.2,28.9,29.2
78955,32.9,61.2,50.4,51.6
78956,76.0,39.5,50.0,57.8
78957,49.0,45.8,55.5,52.4
78958,49.1,37.1,59.9,82.6
78959,34.9,56.2,34.1,31.4
78960,61.2,66.8,19.0,46.5
78961,28.7,50.8,52.7,63.2
78962,58.1,33.8,57.6,35.4
78963,74.8,26.7,56.0,42.9
78964,45.3,39.9,75.0,73.0
78965,66.2,58.4,41.5,49.2
78966,51.2,49.6,42.1,17.8
78967,29.1,43.4,68.5,46.5
78968,51.8,31.1,54.0,54.5
78969,47.2,51.6,53.4,60.9
78970,63.4,49.0,61.4,32.9
78971,44.5,52.0,76.8,70.4
78972,57.5,54.6,53.4,69.4
78973,34.2,40.7,45.0,32.7
78974,56.4,62.6,56.7,47.6
78975,50.4,39.9,34.4,40.9
78976,48.1,21.7,33.2,62.3
78977,50.5,34.7,37.7,26.5
78978,45.6,37.8,52.0,40.9
78979,52.1,54.7,64.5,41.3
78980,47.0,45.2,68.2,35.5
78981,35.4,40.6,38.5,36.8
78982,30.6,53.1,53.2,65.5
78983,42.6,69.0,55.6,51.1
78984,45.2,28.2,67.0,43.7
78985,4.9,54.7,6.1,40.5
78986,50.3,47.2,42.1,67.1
78987,83.0,35.3,38.0,54.0
78988,60.3,25.0,28.7,47.5
78989,47.4,75.1,67.2,40.3
78990,37.8,61.5,45.0,43.6
78991,24.5,81.5,62.9,63.2
78992,63.3,42.7,28.5,53.1
78993,56.4,52.0,54.2,66.7
78994,31.5,38.2,75.5,12.2
78995,64.4,53.7,55.8,52.5
78996,62.6,54.7,61.1,51.3
78997,39.9,51.9,32.9,62.1
78998,45.6,63.4,23.6,59.1
78999,53.7,32.9,46.4,55.1
79000,58.3,42.0,31.0,50.1
79001,33.6,63.6,70.3,54.6
79002,58.5,30.8,48.2,43.9
79003,50.9,42.4,50.7,50.9
79004,66.7,82.4,66.1,40.8
79005,61.4,47.8,14.2,62.9
79006,50.9,36.5,67.6,54.2
79007,63.8,100.0,47.3,50.7
79008,27.4,42.8,52.1,49.1
79009,44.4,39.6,19.3,59.3
79010,35.4,100.0,70.2,62.3
79011,41.7,52.8,41.6,29.0
79012,41.5,70.0,52.8,46.0
79013,31.1,51.7,30.8,70.7
79014,64.3,50.7,29.5,60.6
79015,61.3,61.9,57.0,46.3
79016,40.9,35.7,60.4,39.5
79017,15.3,46.2,41.9,63.0
79018,42.4,23.6,46.9,34.3
79019,49.3,57.2,52.1,42.9
79020,70.4,70.9,80.2,48.2
79021,41.5,55.8,62.7,70.4
79022,64.7,82.1,45.5,43.0
79023,42.4,52.2,22.4,57.1
79024,58.5,46.1,41.7,39.4
79025,62.1,54.9,53.8,49.5
79026,58.7,45.3,64.7,44.3
79027,35.6,55.3,29.9,44.3
79028,44.5,47.7,22.6,59.3
79029,58.8,24.1,66.2,44.6
79030,26.3,25.0,57.7,62.2
79031,61.8,55.9,37.4,57.0
79032,31.8,50.8,42.4,47.4
79033,29.7,69.8,39.5,27.5
79034,42.0,45.4,64.7,53.9
79035,39.7,46.0,54.7,54.2
79036,52.7,50.3,54.6,71.8
79037,54.0,58.1,34.1,57.4
79038,51.1,69.9,60.4,14.6
79039,35.3,52.9,47.6,33.9
79040,68.1,35.7,67.8,43.9
79041,51.0,38.8,39.6,46.4
79042,64.0,59.9,63.2,44.6
79043,15.6,30.8,38.6,29.1
79044,58.0,53.8,63.3,77.7
79045,41.4,35.6,89.7,65.8
79046,61.4,34.3,58.8,32.8
79047,76.8,55.2,58.2,45.1
79048,32.5,46.3,34.8,55.0
79049,62.9,20.4,31.9,59.5
79050,41.0,47.2,74.0,54.4
79051,21.9,35.7,50.5,46.1
79052,63.9,40.5,21.1,38.3
79053,77.3,29.2,54.2,65.0
79054,81.7,51.4,46.0,33.4
79055,54.5,58.3,35.0,33.3
79056,28.3,35.2,51.9,72.5
79057,46.9,62.2,51.5,64.4
79058,48.4,50.6,3.4,71.9
79059,66.4,62.1,55.8,70.0
79060,49.6,52.7,26.7,43.0
79061,18.9,53.1,61.7,39.4
79062,59.5,56.1,45.6,43.2
79063,51.1,48.0,51.6,36.6
79064,63.6,58.1,49.0,67.9
79065,53.7,39.5,57.3,43.8
79066,60.3,55.7,63.1,53.6
79067,50.2,40.9,53.9,41.8
79068,54.3,30.3,29.1,55.4
79069,36.2,64.9,39.4,47.3
79070,55.3,54.7,40.5,76.6
79071,47.2,15.7,78.1,46.0
79072,57.3,65.2,53.4,50.0
79073,32.3,51.4,62.3,42.5
79074,71.0,50.3,45.3,36.7
79075,53.7,77.0,27.0,28.0
79076,61.9,45.0,50.2,33.3
79077,50.1,47.1,55.2,50.1
79078,59.0,42.2,49.6,58.3
79079,16.3,89.9,25.4,21.8
79080,48.4,50.9,47.9,48.2
79081,38.1,69.3,19.0,31.5
79082,44.6,70.1,68.6,53.7
79083,65.2,36.6,50.7,31.5
79084,26.0,63.8,74.6,58.2
79085,61.1,43.2,75.9,60.9
79086,56.9,47.3,46.0,27.1
79087,69.2,36.8,53.1,47.8
79088,18.9,50.7,53.8,30.5
79089,58.8,46.8,79.8,60.5
79090,53.8,61.8,62.6,31.4
79091,49.2,42.5,38.4,59.2
79092,71.7,34.8,35.1,34.6
79093,18.4,59.0,48.2,81.3
79094,51.9,66.0,70.0,37.2
79095,65.3,60.7,68.1,24.6
79096,25.6,64.8,48.1,33.2
79097,58.9,49.9,54.5,50.8
79098,54.9,19.4,32.5,75.5
79099,18.1,25.6,54.5,58.4
79100,66.5,61.5,42.5,0.0
79101,36.6,46.3,38.0,38.8
79102,73.7,36.8,61.4,55.6
79103,58.6,58.0,55.4,61.3
79104,54.5,72.5,42.7,44.8
79105,65.2,57.5,74.2,46.9
79106,63.4,77.9,35.3,47.6
79107,20.6,33.7,63.1,34.2
79108,24.4,74.5,66.4,55.9
79109,47.8,28.8,45.2,40.3
79110,33.9,16.5,30.6,18.3
79111,74.9,39.8,54.4,41.7
79112,35.1,51.3,45.0,49.7
79113,51.4,63.6,49.9,51.5
79114,58.7,60.6,66.5,38.2
79115,86.7,47.0,69.8,66.9
79116,67.2,53.2,72.3,55.8
79117,40.1,62.2,39.8,66.5
79118,57.9,46.8,44.8,52.1
79119,60.5,61.0,26.8,16.4
79120,59.3,31.8,60.8,53.5
79121,35.3,61.8,57.7,26.0
79122,80.5,51.1,48.3,65.7
79123,31.6,54.6,64.3,63.3
79124,60.2,63.6,56.5,54.5
79125,36.8,48.1,50.6,11.4
79126,55.9,71.5,55.7,69.3
79127,47.1,44.4,67.0,27.3
79128,30.5,56.7,36.9,72.3
79129,12.9,26.9,66.7,20.3
79130,63.3,16.3,58.1,60.7
79131,41.6,57.7,43.7,82.0
79132,52.1,61.5,74.7,30.0
79133,77.0,27.8,53.1,59.1
79134,59.4,13.6,46.5,52.2
79135,6.5,56.5,37.4,56.5
79136,31.6,46.8,55.3,59.9
79137,22.4,45.1,62.1,60.4
79138,37.5,51.0,64.5,37.7
79139,45.9,57.7,36.8,36.9
79140,88.3,63.6,63.9,39.9
79141,65.1,46.3,44.7,56.6
79142,55.3,59.2,52.5,50.7
79143,56.7,75.0,36.6,34.9
79144,57.1,48.1,71.3,53.9
79145,23.7,34.0,38.7,61.7
79146,28.9,47.6,78.7,56.6
79147,56.8,45.9,52.0,61.6
79148,50.1,50.0,26.0,52.1
79149,54.5,72.6,36.5,61.0
79150,74.1,65.5,63.2,40.7
79151,39.6,19.4,59.9,47.2
79152,44.5,33.5,66.0,38.8
79153,53.7,50.8,32.9,61.5
79154,24.5,55.9,50.7,69.8
79155,27.9,59.1,53.9,57.0
79156,70.4,72.7,40.9,62.9
79157,45.6,58.0,43.8,62.0
79158,42.6,68.4,46.1,67.0
79159,53.6,55.4,33.1,52.1
79160,25.0,57.4,40.7,43.9
79161,45.4,61.0,56.0,44.6
79162,41.4,45.4,26.6,49.9
79163,55.5,39.2,63.1,36.8
79164,18.3,51.7,57.4,58.7
79165,38.0,62.7,35.5,45.1
79166,43.1,61.5,61.7,37.9
79167,42.7,49.9,60.7,56.2
79168,65.8,65.9,53.5,50.2
79169,38.2,56.5,33.2,39.2
79170,96.1,36.4,40.4,44.7
79171,61.2,59.0,47.5,52.3
79172,42.7,50.8,59.9,54.3
79173,59.1,64.4,22.5,70.8
79174,60.9,56.4,62.0,31.6
79175,45.3,56.9,69.2,41.1
79176,67.3,38.8,59.5,59.2
79177,35.4,48.7,10.1,36.3
79178,58.8,82.8,61.0,45.1
79179,48.4,17.0,46.8,52.0
79180,54.3,32.9,59.0,44.5
79181,53.4,32.6,26.9,63.2
79182,50.3,45.2,41.1,56.7
79183,79.6,51.8,78.5,41.6
79184,41.2,37.8,11.3,48.5
79185,38.2,51.6,49.2,60.1
79186,48.7,49.9,85.4,32.4
79187,69.5,36.9,59.0,45.7
79188,50.6,26.9,75.3,41.7
79189,48.9,45.2,34.6,5.3
79190,41.7,58.4,68.6,36.9
79191,42.7,59.0,66.0,52.5
79192,66.0,30.1,58.2,38.3
79193,49.1,69.4,40.7,39.4
79194,53.8,29.0,42.1,66.2
79195,39.5,65.2,58.2,71.8
79196,61.7,75.3,77.8,34.8
79197,68.3,45.2,41.8,21.5
79198,36.1,55.3,54.6,63.1
79199,36.5,42.3,32.9,56.6
79200,37.3,32.9,38.8,68.3
79201,65.5,47.0,45.9,45.3
79202,35.6,47.2,26.4,56.6
79203,44.8,44.6,30.7,77.1
79204,35.2,41.1,53.7,66.2
79205,75.4,42.8,61.0,65.9
79206,42.0,54.5,18.5,49.6
79207,74.9,51.8,32.4,59.9
79208,49.6,78.0,75.3,33.7
79209,42.6,55.1,67.5,32.5
79210,62.0,61.3,53.8,72.9
79211,49.4,71.5,53.0,38.2
79212,71.2,59.3,42.6,71.5
79213,46.8,53.6,24.6,66.9
79214,43.2,29.8,64.5,70.4
79215,43.2,44.1,87.1,62.7
79216,68.6,42.0,67.5,21.5
79217,53.8,59.5,30.5,26.5
79218,38.9,80.9,63.5,45.2
79219,28.5,44.0,37.6,40.9
79220,53.2,32.7,60.2,27.7
79221,35.9,70.1,45.2,42.9
79222,23.5,45.0,46.1,73.8
79223,66.3,30.2,24.8,39.0
79224,31.5,36.4,59.4,22.6
79225,23.2,51.2,46.8,47.8
79226,47.9,55.9,41.3,53.5
79227,45.5,62.1,25.8,20.7
79228,36.9,53.5,44.9,70.8
79229,53.3,8.7,38.9,51.6
79230,45.6,87.9,21.4,29.3
79231,83.0,42.8,26.1,52.0
79232,47.1,45.2,60.4,35.1
79233,30.9,62.5,45.4,38.2
79234,54.5,62.2,47.0,48.1
79235,55.7,66.4,56.4,76.9
79236,45.0,43.0,40.2,44.3
79237,25.0,44.7,38.9,54.5
79238,73.2,48.2,52.1,43.4
79239,31.1,52.1,74.0,72.6
79240,63.3,47.1,35.8,47.5
79241,68.5,71.7,24.5,27.8
79242,45.4,16.6,11.1,18.5
79243,63.2,76.9,51.6,48.4
79244,64.5,65.0,37.0,68.9
79245,33.9,58.8,46.1,54.0
79246,72.1,53.2,49.4,53.2
79247,54.9,23.7,24.0,41.0
79248,17.5,56.3,45.8,26.3
79249,53.0,35.3,61.0,30.1
79250,41.6,43.9,39.4,41.6
79251,56.7,16.8,48.5,79.0
79252,40.4,50.7,35.3,63.9
79253,40.5,60.9,57.5,57.6
79254,34.5,46.3,40.6,62.3
79255,53.4,53.6,53.4,33.4
79256,57.8,65.0,66.2,56.2
79257,50.0,43.2,38.2,52.6
79258,45.6,16.0,47.8,58.1
79259,51.4,48.1,58.0,61.6
79260,65.9,21.9,15.4,44.5
79261,34.4,64.9,64.3,59.5
79262,30.0,50.1,52.4,65.5
79263,32.0,42.8,58.8,56.3
79264,25.4,46.7,32.9,20.3
79265,34.8,52.0,45.0,36.7
79266,67.1,71.5,71.8,40.9
79267,24.5,51.6,25.8,86.1
79268,46.2,42.7,10.1,65.6
79269,60.0,54.9,56.4,37.5
79270,50.2,56.3,58.8,58.6
79271,63.1,62.7,32.3,58.1
79272,41.3,44.9,42.5,62.3
79273,42.6,34.8,62.2,54.7
79274,44.2,44.3,76.1,50.1
79275,58.3,64.9,62.7,59.1
79276,91.0,52.0,26.9,34.4
79277,49.9,44.2,27.7,72.0
79278,46.5,47.7,61.7,32.9
79279,35.6,77.1,68.1,35.6
79280,76.1,38.2,28.0,52.6
79281,44.2,43.6,70.0,48.4
79282,40.7,70.1,14.5,55.6
79283,46.9,33.7,72.1,54.6
79284,77.3,22.6,47.0,51.7
79285,41.6,35.9,29.9,38.4
79286,49.6,46.2,57.1,29.8
79287,12.3,41.2,38.3,27.1
79288,64.7,51.6,38.6,57.0
79289,45.7,59.1,51.6,52.5
79290,63.7,65.6,55.0,65.9
79291,59.5,51.4,39.3,68.6
79292,52.4,56.2,52.9,44.5
79293,43.3,51.6,76.1,56.9
79294,51.0,64.3,47.8,65.2
79295,29.9,61.5,21.9,53.9
79296,53.4,44.3,25.0,54.1
79297,58.3,55.4,42.2,79.1
79298,51.2,45.2,83.3,54.3
79299,50.5,24.8,63.6,38.5
79300,40.9,60.6,66.0,60.7
79301,47.6,58.2,48.5,46.1
79302,33.5,49.7,75.6,83.7
79303,41.8,31.2,13.9,52.1
79304,81.0,54.6,39.3,70.1
79305,51.3,70.7,43.1,38.5
79306,57.3,34.2,34.4,51.2
79307,49.6,33.9,42.7,43.5
79308,51.0,67.7,25.6,47.3
79309,52.0,88.0,59.0,56.3
79310,46.4,32.9,75.8,36.6
79311,58.9,29.2,29.2,19.4
79312,39.3,21.8,72.3,22.3
79313,27.8,55.0,49.6,41.1
79314,53.0,64.3,52.0,77.2
79315,66.8,49.7,18.6,49.9
79316,40.3,61.9,67.9,36.0
79317,61.8,23.5,66.0,68.7
79318,60.1,27.8,46.5,30.1
79319,73.4,63.5,36.1,61.6
79320,78.0,75.4,47.3,42.9
79321,58.7,69.8,69.0,30.4
79322,48.2,46.5,37.4,50.8
79323,25.8,22.8,59.9,72.6
79324,64.6,49.9,59.3,59.2
79325,67.0,28.3,57.2,54.3
79326,46.1,40.6,62.0,31.4
79327,55.3,66.0,51.0,64.2
79328,34.6,76.5,75.8,58.9
79329,41.0,49.8,49.5,63.0
79330,30.2,15.6,43.8,36.7
79331,54.0,63.3,54.1,47.3
79332,44.0,51.6,28.9,62.1
79333,68.7,74.9,34.1,50.1
79334,53.5,54.7,55.0,54.0
79335,55.3,61.4,42.0,49.6
79336,50.2,80.7,66.6,43.0
79337,73.7,39.8,60.3,73.5
79338,71.8,63.6,53.4,45.7
79339,47.4,44.8,39.6,57.7
79340,54.5,63.8,57.1,64.8
79341,71.2,57.2,39.1,33.6
79342,32.4,56.6,47.5,38.6
79343,54.5,18.3,34.6,22.9
79344,44.7,41.0,50.9,31.5
79345,72.1,31.3,18.2,4.8
79346,58.0,25.7,52.2,26.7
79347,23.9,43.8,64.7,47.3
79348,43.8,69.6,42.6,43.5
79349,71.1,37.1,61.9,68.9
79350,63.4,58.7,43.1,63.3
79351,34.4,51.0,52.3,33.4
79352,35.3,34.6,35.8,49.7
79353,51.2,72.7,58.2,37.8
79354,49.2,46.8,37.3,67.6
79355,46.1,27.2,29.1,55.1
79356,44.0,64.8,48.9,57.9
79357,41.2,63.9,50.5,55.5
79358,83.8,33.5,33.6,95.5
79359,44.5,68.5,62.5,24.7
79360,40.1,45.4,71.7,66.9
79361,57.6,61.1,59.4,50.1
79362,48.5,31.6,45.0,23.6
79363,36.2,40.7,72.6,62.6
79364,46.2,38.7,36.4,27.3
79365,49.1,61.6,75.6,21.2
79366,56.5,48.0,42.9,63.3
79367,54.7,40.1,53.5,67.3
79368,34.8,49.9,47.9,50.0
79369,59.1,18.8,56.0,29.0
79370,63.4,32.8,60.7,38.3
79371,33.9,82.3,47.6,56.1
79372,38.3,38.6,37.7,45.9
79373,47.4,49.7,51.0,54.8
79374,53.3,49.1,72.5,41.9
79375,53.9,64.9,40.8,56.6
79376,49.4,63.6,60.2,35.1
79377,28.5,63.6,38.8,63.2
79378,65.2,41.8,64.4,58.6
79379,35.1,73.2,34.5,50.7
79380,70.3,66.0,24.4,35.4
